kreisstadt215,rotenburg,215,53.116667,9.4,163455,NI
kreisstadt216,roth,216,49.245,11.091111,126958,BY
kreisstadt217,pfarrkirchen,217,48.433333,12.933333,120659,BY
kreisstadt218,rottweil,218,48.166667,8.616667,139455,BW
kreisstadt219,eisenberg,219,50.966667,11.9,83051,TH
kreisstadt220,merseburg,220,51.366667,12.0,184582,ST
kreisstadt221,schleiz,221,50.583333,11.816667,80868,TH
kreisstadt222,saalfeld,222,50.65,11.366667,104142,TH
kreisstadt223,saarbrucken,223,49.233333,7.0,329708,SL
kreisstadt224,saarlouis,224,49.316667,6.75,195201,SL
kreisstadt225,badhomburg,225,50.216667,8.616667,142631,SL
kreisstadt226,pirna,226,50.966667,13.933333,245611,SN
kreisstadt227,bernburg,227,51.8,11.733333,19056,ST
kreisstadt228,stadthagen,228,52.316667,9.2,157781,NI
kreisstadt229,schleswig,229,54.516667,9.55,200025,SH
kreisstadt230,meiningen,230,50.55,10.416667,125646,TH
kreisstadt231,homberg,231,51.033333,9.4,180222,HE
kreisstadt232,schwandorf,232,49.326389,12.109722,147189,BY
kreisstadt233,villingen-schwenningen,233,48.066667,8.45,212381,BW
kreisstadt234,schwabischhall,234,49.105833,9.734167,195861,BW
kreisstadt235,schweinfurt,235,50.05,10.233333,115106,BY
kreisstadt236,badsegeberg,236,53.933333,10.316667,276032,SH
kreisstadt237,siegen,237,50.866667,8.033333,27821,NW
kreisstadt238,sigmaringen,238,48.083333,9.216667,130873,BW
kreisstadt239,soest,239,51.583333,8.116667,301902,NW
kreisstadt240,sommerda,240,51.15,11.1,69655,TH
kreisstadt241,sonneberg,241,50.35,11.166667,5841,TH
stadt0,aachen,0,50.770833,6.105278,251104
stadt1,amberg,1,49.441389,11.862222,44873
stadt2,ansbach,2,49.3,10.583333,40822
stadt3,aschaffenburg,3,49.973889,9.149167,69248
stadt4,augsburg,4,48.366667,10.883333,261842
stadt5,baden-baden,5,48.75,8.25,54802
stadt6,bamberg,6,49.866667,10.866667,70471
stadt7,bayreuth,7,49.948056,11.578333,74840
stadt8,berlin,8,52.516667,13.4,3398362
stadt9,bielefeld,9,52.033333,8.533333,327198
stadt10,bochum,10,51.483333,7.216667,387061
stadt11,bonn,11,50.733333,7.1,314081
stadt12,bottrop,12,51.516667,6.916667,120829
stadt13,braunschweig,13,52.116667,10.433333,248023
stadt14,bremen,14,53.083333,8.8,546429
stadt15,bremerhaven,15,53.55,8.583333,119688
stadt16,chemnitz,16,50.833333,12.916667,246654
stadt17,coburg,17,50.25,10.966667,42413
stadt18,cottbus,18,51.766667,14.333333,115246
stadt19,darmstadt,19,49.870556,8.649444,139757
stadt20,delmenhorst,20,53.05,8.616667,75740
stadt21,dortmund,21,51.516667,7.45,594255
stadt22,dresden,22,51.05,13.75,480801
stadt23,duisburg,23,51.433333,6.75,505271
stadt24,dusseldorf,24,51.216667,6.766667,577139
stadt25,eisenach,25,50.983333,10.316667,44399
stadt26,emden,26,53.366667,7.216667,51639
stadt27,erfurt,27,50.983333,11.033333,196719
stadt28,erlangen,28,49.589722,11.003889,102781
stadt29,essen,29,51.45,7.016667,576914
stadt30,flensburg,30,54.783333,9.433333,85158
stadt31,frankenthal,31,49.537222,8.355,47523
stadt32,frankfurt,32,50.116667,8.683333,648034
stadt33,frankfurtammain,33,50.116667,8.683333,746878
stadt34,freiburg,34,48,7.85,213920
stadt35,furth,35,49.466667,10.966667,112959
stadt36,gelsenkirchen,36,51.516667,7.05,271647
stadt37,gera,37,50.866667,12.083333,104463
stadt38,gottingen,38,51.533333,9.933333,123570
stadt39,hagen,39,51.35,7.466667,199497
stadt40,halle,40,51.5,12,232452
stadt41,hamburg,41,53.55,10,1733846
stadt42,hamm,42,51.683333,7.8,186289
stadt43,hannover,43,51.416667,9.683333,25612
stadt44,heidelberg,44,49.416667,8.7,144703
stadt45,heilbronn,45,49.140278,9.22,121822
stadt46,herne,46,51.55,7.216667,173121
stadt47,hof,47,50.316667,11.916667,49353
stadt48,ingolstadt,48,48.766667,11.433333,120598
stadt49,jena,49,50.933333,11.583333,99269
stadt50,kaiserslautern,50,49.45,7.75,98947
stadt51,karlsruhe,51,49.004722,8.385833,284786
stadt52,kassel,52,51.316667,9.5,193117
stadt53,kaufbeuren,53,47.883333,10.616667,43454
stadt54,kempten,54,47.716667,10.316667,61800
stadt55,kiel,55,54.333333,10.133333,235264
stadt56,koblenz,56,50.35,7.6,108146
stadt57,koln,57,50.933333,6.95,1061000
stadt58,krefeld,58,51.333333,6.566667,239908
stadt59,landau,59,49.2075,8.113333,42031
stadt60,landshut,60,48.533333,12.15,61131
stadt61,leipzig,61,51.3,12.333333,492637
stadt62,leverkusen,62,51.016667,6.983333,159088
stadt63,lubeck,63,53.866667,10.7,213171
stadt64,ludwigshafen,64,49.481111,8.435278,162514
stadt65,magdeburg,65,52.166667,11.666667,224428
stadt66,mainz,66,50,8.271111,187940
stadt67,mannheim,67,49.488333,8.464722,309626
stadt68,memmingen,68,47.983333,10.166667,41210
stadt69,monchengladbach,69,51.2,6.433333,264969
stadt70,mulheimanderruhr,70,51.433333,6.883333,170936
stadt71,munchen,71,51.833333,11.116667,1456000
stadt72,munster,72,51.966667,7.633333,272452
stadt73,neumunster,73,54.066667,9.983333,79429
stadt74,neustadt,74,52.5,9.466667,45661
stadt75,nurnberg,75,49.416667,11.016667,515201
stadt76,oberhausen,76,51.466667,6.85,220916
stadt77,offenbach,77,50.1,8.766667,120641
stadt78,oldenburg,78,53.166667,8.2,160347
stadt79,osnabruck,79,52.266667,8.05,165372
stadt80,passau,80,48.583333,13.483333,51091
stadt81,pforzheim,81,48.883333,8.7,120366
stadt82,pirmasens,82,49.2,7.6,43539
stadt83,potsdam,83,52.4,13.066667,145291
stadt84,regensburg,84,49.015,12.095556,150894
stadt85,remscheid,85,51.183333,7.2,118230
stadt86,rosenheim,86,47.85,12.133333,60768
stadt87,rostock,87,54.083333,12.133333,196833
stadt88,salzgitter,88,52.083333,10.333333,111622
stadt89,schwabach,89,49.329167,11.025556,38921
stadt90,schweinfurt,90,50.05,10.233333,54801
stadt91,schwerin,91,53.633333,11.383333,96329
stadt92,solingen,92,51.183333,7.083333,165192
stadt93,speyer,93,49.329722,8.427778,49930
stadt94,straubing,94,48.883333,12.566667,44504
stadt95,stuttgart,95,48.766667,9.183333,591688
stadt96,suhl,96,50.6,10.7,43269
stadt97,trier,97,49.75,6.633333,100649
stadt98,ulm,98,48.4,10,120745
stadt99,weimar,99,50.983333,11.316667,65113
stadt100,wiesbaden,100,50.083333,8.25,272337
stadt101,wilhelmshaven,101,53.516667,8.133333,84209
stadt102,wolfsburg,102,52.433333,10.8,123184
stadt103,worms,103,49.635556,8.359722,82104
stadt104,wuppertal,104,51.266667,7.183333,363240
stadt105,wurzburg,105,49.787778,9.936111,134499
stadt106,zweibrucken,106,49.25,7.366667,35970
